Place,Date,Time,Value,Unit
3762,6/26/24,2:50:22,0,LUX     
3763,6/26/24,3:00:22,0,LUX     
3764,6/26/24,3:10:22,0,LUX     
3765,6/26/24,3:20:22,0,LUX     
3766,6/26/24,3:30:22,0,LUX     
3767,6/26/24,3:40:22,0,LUX     
3768,6/26/24,3:50:22,0,LUX     
3769,6/26/24,4:00:22,0,LUX     
3770,6/26/24,4:10:22,0,LUX     
3771,6/26/24,4:20:22,0,LUX     
3772,6/26/24,4:30:22,0,LUX     
3773,6/26/24,4:40:22,0,LUX     
3774,6/26/24,4:50:22,0,LUX     
3775,6/26/24,5:00:22,0,LUX     
3776,6/26/24,5:10:22,0,LUX     
3777,6/26/24,5:20:22,0,LUX     
3778,6/26/24,5:30:22,0,LUX     
3779,6/26/24,5:40:22,0,LUX     
3780,6/26/24,5:50:22,0,LUX     
3781,6/26/24,6:00:22,0,LUX     
3782,6/26/24,6:10:22,1,LUX     
3783,6/26/24,6:20:22,33,LUX     
3784,6/26/24,6:30:22,176,LUX     
3785,6/26/24,6:40:22,665,LUX     
3786,6/26/24,6:50:22,1551,LUX     
3787,6/26/24,7:00:22,2830,LUX     
3788,6/26/24,7:10:22,3270,LUX     
3789,6/26/24,7:20:22,4250,LUX     
3790,6/26/24,7:30:22,6390,LUX     
3791,6/26/24,7:40:22,18440,LUX     
3792,6/26/24,7:50:22,21400,LUX     
3793,6/26/24,8:00:22,23900,LUX     
3794,6/26/24,8:10:22,27800,LUX     
3795,6/26/24,8:20:22,32000,LUX     
3796,6/26/24,8:30:22,35700,LUX     
3797,6/26/24,8:40:22,39100,LUX     
3798,6/26/24,8:50:22,42700,LUX     
3799,6/26/24,9:00:22,45800,LUX     
3800,6/26/24,9:10:22,49700,LUX     
3801,6/26/24,9:20:22,52300,LUX     
3802,6/26/24,9:30:22,56800,LUX     
3803,6/26/24,9:40:22,61400,LUX     
3804,6/26/24,9:50:22,63200,LUX     
3805,6/26/24,10:00:22,67000,LUX     
3806,6/26/24,10:10:22,70600,LUX     
3807,6/26/24,10:20:22,74800,LUX     
3808,6/26/24,10:30:22,80900,LUX     
3809,6/26/24,10:40:22,83900,LUX     
3810,6/26/24,10:50:22,93900,LUX     
3811,6/26/24,11:00:22,38300,LUX     
3812,6/26/24,11:10:22,36100,LUX     
3813,6/26/24,11:20:22,18200,LUX     
3814,6/26/24,11:30:22,20600,LUX     
3815,6/26/24,11:40:22,27500,LUX     
3816,6/26/24,11:50:22,21400,LUX     
3817,6/26/24,12:00:22,12940,LUX     
3818,6/26/24,12:10:22,14730,LUX     
3819,6/26/24,12:20:22,20100,LUX     
3820,6/26/24,12:30:22,22400,LUX     
3821,6/26/24,12:40:22,20600,LUX     
3822,6/26/24,12:50:22,17020,LUX     
3823,6/26/24,13:00:22,18630,LUX     
3824,6/26/24,13:10:22,20000,LUX     
3825,6/26/24,13:20:22,18670,LUX     
3826,6/26/24,13:30:22,20500,LUX     
3827,6/26/24,13:40:22,27100,LUX     
3828,6/26/24,13:50:22,30000,LUX     
3829,6/26/24,14:00:22,30900,LUX     
3830,6/26/24,14:10:22,29500,LUX     
3831,6/26/24,14:20:22,30500,LUX     
3832,6/26/24,14:30:22,15380,LUX     
3833,6/26/24,14:40:22,13220,LUX     
3834,6/26/24,14:50:22,19550,LUX     
3835,6/26/24,15:00:22,19000,LUX     
3836,6/26/24,15:10:22,19100,LUX     
3837,6/26/24,15:20:22,19900,LUX     
3838,6/26/24,15:30:22,21400,LUX     
3839,6/26/24,15:40:22,16740,LUX     
3840,6/26/24,15:50:22,13220,LUX     
3841,6/26/24,16:00:22,9710,LUX     
3842,6/26/24,16:10:22,14200,LUX     
3843,6/26/24,16:20:22,22700,LUX     
3844,6/26/24,16:30:22,36800,LUX     
3845,6/26/24,16:40:22,13850,LUX     
3846,6/26/24,16:50:22,17410,LUX     
3847,6/26/24,17:00:22,14370,LUX     
3848,6/26/24,17:10:22,21100,LUX     
3849,6/26/24,17:20:22,4390,LUX     
3850,6/26/24,17:30:22,4020,LUX     
3851,6/26/24,17:40:22,3440,LUX     
3852,6/26/24,17:50:22,3010,LUX     
3853,6/26/24,18:00:22,2360,LUX     
3854,6/26/24,18:10:22,1634,LUX     
3855,6/26/24,18:20:22,1041,LUX     
3856,6/26/24,18:30:22,416,LUX     
3857,6/26/24,18:40:22,132,LUX     
3858,6/26/24,18:50:22,18,LUX     
3859,6/26/24,19:00:22,0,LUX     
3860,6/26/24,19:10:22,0,LUX     
3861,6/26/24,19:20:22,0,LUX     
3862,6/26/24,19:30:22,0,LUX     
3863,6/26/24,19:40:22,0,LUX     
3864,6/26/24,19:50:22,0,LUX     
3865,6/26/24,20:00:22,0,LUX     
3866,6/26/24,20:10:22,0,LUX     
3867,6/26/24,20:20:22,0,LUX     
3868,6/26/24,20:30:22,0,LUX     
3869,6/26/24,20:40:22,0,LUX     
3870,6/26/24,20:50:22,0,LUX     
3871,6/26/24,21:00:22,0,LUX     
3872,6/26/24,21:10:22,0,LUX     
3873,6/26/24,21:20:22,0,LUX     
3874,6/26/24,21:30:22,0,LUX     
3875,6/26/24,21:40:22,0,LUX     
3876,6/26/24,21:50:22,0,LUX     
3877,6/26/24,22:00:22,0,LUX     
3878,6/26/24,22:10:22,0,LUX     
3879,6/26/24,22:20:22,0,LUX     
3880,6/26/24,22:30:22,0,LUX     
3881,6/26/24,22:40:22,0,LUX     
3882,6/26/24,22:50:22,0,LUX     
3883,6/26/24,23:00:22,0,LUX     
3884,6/26/24,23:10:22,0,LUX     
3885,6/26/24,23:20:22,0,LUX     
3886,6/26/24,23:30:22,0,LUX     
3887,6/26/24,23:40:22,0,LUX     
3888,6/26/24,23:50:22,0,LUX     
3889,6/27/24,0:00:22,0,LUX     
3890,6/27/24,0:10:22,0,LUX     
3891,6/27/24,0:20:22,0,LUX     
3892,6/27/24,0:30:22,0,LUX     
3893,6/27/24,0:40:22,0,LUX     
3894,6/27/24,0:50:22,0,LUX     
3895,6/27/24,1:00:22,0,LUX     
3896,6/27/24,1:10:22,0,LUX     
3897,6/27/24,1:20:22,0,LUX     
3898,6/27/24,1:30:22,0,LUX     
3899,6/27/24,1:40:22,0,LUX     
3900,6/27/24,1:50:22,0,LUX     
3901,6/27/24,2:00:22,0,LUX     
3902,6/27/24,2:10:22,0,LUX     
3903,6/27/24,2:20:22,0,LUX     
3904,6/27/24,2:30:22,0,LUX     
3905,6/27/24,2:40:22,0,LUX     
3906,6/27/24,2:50:22,0,LUX     
3907,6/27/24,3:00:22,0,LUX     
3908,6/27/24,3:10:22,0,LUX     
3909,6/27/24,3:20:22,0,LUX     
3910,6/27/24,3:30:22,0,LUX     
3911,6/27/24,3:40:22,0,LUX     
3912,6/27/24,3:50:22,0,LUX     
3913,6/27/24,4:00:22,0,LUX     
3914,6/27/24,4:10:22,0,LUX     
3915,6/27/24,4:20:22,0,LUX     
3916,6/27/24,4:30:22,0,LUX     
3917,6/27/24,4:40:22,0,LUX     
3918,6/27/24,4:50:22,0,LUX     
3919,6/27/24,5:00:22,0,LUX     
3920,6/27/24,5:10:22,0,LUX     
3921,6/27/24,5:20:22,0,LUX     
3922,6/27/24,5:30:22,0,LUX     
3923,6/27/24,5:40:22,0,LUX     
3924,6/27/24,5:50:22,0,LUX     
3925,6/27/24,6:00:22,0,LUX     
3926,6/27/24,6:10:22,0,LUX     
3927,6/27/24,6:20:22,5,LUX     
3928,6/27/24,6:30:22,37,LUX     
3929,6/27/24,6:40:22,190,LUX     
3930,6/27/24,6:50:22,325,LUX     
3931,6/27/24,7:00:22,380,LUX     
3932,6/27/24,7:10:22,862,LUX     
3933,6/27/24,7:20:22,1131,LUX     
3934,6/27/24,7:30:22,1739,LUX     
3935,6/27/24,7:40:22,1878,LUX     
3936,6/27/24,7:50:22,3250,LUX     
3937,6/27/24,8:00:22,1820,LUX     
3938,6/27/24,8:10:22,1583,LUX     
3939,6/27/24,8:20:22,3120,LUX     
3940,6/27/24,8:30:22,2180,LUX     
3941,6/27/24,8:40:22,6780,LUX     
3942,6/27/24,8:50:22,9820,LUX     
3943,6/27/24,9:00:22,7080,LUX     
3944,6/27/24,9:10:22,8950,LUX     
3945,6/27/24,9:20:22,7220,LUX     
3946,6/27/24,9:30:22,10900,LUX     
3947,6/27/24,9:40:22,12030,LUX     
3948,6/27/24,9:50:22,22800,LUX     
3949,6/27/24,10:00:22,17140,LUX     
3950,6/27/24,10:10:22,16690,LUX     
3951,6/27/24,10:20:22,17490,LUX     
3952,6/27/24,10:30:22,12550,LUX     
3953,6/27/24,10:40:22,10350,LUX     
3954,6/27/24,10:50:22,28200,LUX     
3955,6/27/24,11:00:22,26300,LUX     
3956,6/27/24,11:10:22,15880,LUX     
3957,6/27/24,11:20:22,35100,LUX     
3958,6/27/24,11:30:22,25800,LUX     
3959,6/27/24,11:40:22,14170,LUX     
3960,6/27/24,11:50:22,17550,LUX     
3961,6/27/24,12:00:22,20000,LUX     
3962,6/27/24,12:10:22,17920,LUX     
3963,6/27/24,12:20:22,19700,LUX     
3964,6/27/24,12:30:22,14240,LUX     
3965,6/27/24,12:40:22,35100,LUX     
3966,6/27/24,12:50:22,16490,LUX     
3967,6/27/24,13:00:22,31400,LUX     
3968,6/27/24,13:10:22,22800,LUX     
3969,6/27/24,13:20:22,20000,LUX     
3970,6/27/24,13:30:22,25100,LUX     
3971,6/27/24,13:40:22,16990,LUX     
3972,6/27/24,13:50:22,26300,LUX     
3973,6/27/24,14:00:22,24000,LUX     
3974,6/27/24,14:10:22,24300,LUX     
3975,6/27/24,14:20:22,27600,LUX     
3976,6/27/24,14:30:22,26100,LUX     
3977,6/27/24,14:40:22,28000,LUX     
3978,6/27/24,14:50:22,19000,LUX     
3979,6/27/24,15:00:22,22900,LUX     
3980,6/27/24,15:10:22,18290,LUX     
3981,6/27/24,15:20:22,18780,LUX     
3982,6/27/24,15:30:22,20600,LUX     
3983,6/27/24,15:40:22,18600,LUX     
3984,6/27/24,15:50:22,19300,LUX     
3985,6/27/24,16:00:22,18650,LUX     
3986,6/27/24,16:10:22,19800,LUX     
3987,6/27/24,16:20:22,16820,LUX     
3988,6/27/24,16:30:22,14310,LUX     
3989,6/27/24,16:40:22,18560,LUX     
3990,6/27/24,16:50:22,1068,LUX     
3991,6/27/24,17:00:22,1449,LUX     
3992,6/27/24,17:10:22,3160,LUX     
3993,6/27/24,17:20:22,4640,LUX     
3994,6/27/24,17:30:22,3830,LUX     
3995,6/27/24,17:40:22,5230,LUX     
3996,6/27/24,17:50:22,3210,LUX     
3997,6/27/24,18:00:22,2310,LUX     
3998,6/27/24,18:10:22,1596,LUX     
3999,6/27/24,18:20:22,733,LUX     
4000,6/27/24,18:30:22,358,LUX     
4001,6/27/24,18:40:22,24,LUX     
4002,6/27/24,18:50:22,3,LUX     
4003,6/27/24,19:00:22,0,LUX     
4004,6/27/24,19:10:22,0,LUX     
4005,6/27/24,19:20:22,0,LUX     
4006,6/27/24,19:30:22,0,LUX     
4007,6/27/24,19:40:22,0,LUX     
4008,6/27/24,19:50:22,0,LUX     
4009,6/27/24,20:00:22,0,LUX     
4010,6/27/24,20:10:22,0,LUX     
4011,6/27/24,20:20:22,0,LUX     
4012,6/27/24,20:30:22,0,LUX     
4013,6/27/24,20:40:22,0,LUX     
4014,6/27/24,20:50:22,0,LUX     
4015,6/27/24,21:00:22,0,LUX     
4016,6/27/24,21:10:22,0,LUX     
4017,6/27/24,21:20:22,0,LUX     
4018,6/27/24,21:30:22,0,LUX     
4019,6/27/24,21:40:22,0,LUX     
4020,6/27/24,21:50:22,0,LUX     
4021,6/27/24,22:00:22,0,LUX     
4022,6/27/24,22:10:22,0,LUX     
4023,6/27/24,22:20:22,0,LUX     
4024,6/27/24,22:30:22,0,LUX     
4025,6/27/24,22:40:22,0,LUX     
4026,6/27/24,22:50:22,0,LUX     
4027,6/27/24,23:00:22,0,LUX     
4028,6/27/24,23:10:22,0,LUX     
4029,6/27/24,23:20:22,0,LUX     
4030,6/27/24,23:30:22,0,LUX     
4031,6/27/24,23:40:22,0,LUX     
4032,6/27/24,23:50:22,0,LUX     
4033,6/28/24,0:00:22,0,LUX     
4034,6/28/24,0:10:22,0,LUX     
4035,6/28/24,0:20:22,0,LUX     
4036,6/28/24,0:30:22,0,LUX     
4037,6/28/24,0:40:22,0,LUX     
4038,6/28/24,0:50:22,0,LUX     
4039,6/28/24,1:00:22,0,LUX     
4040,6/28/24,1:10:22,0,LUX     
4041,6/28/24,1:20:22,0,LUX     
4042,6/28/24,1:30:22,0,LUX     
4043,6/28/24,1:40:22,0,LUX     
4044,6/28/24,1:50:22,0,LUX     
4045,6/28/24,2:00:22,0,LUX     
4046,6/28/24,2:10:22,0,LUX     
4047,6/28/24,2:20:22,0,LUX     
4048,6/28/24,2:30:22,0,LUX     
4049,6/28/24,2:40:22,0,LUX     
4050,6/28/24,2:50:22,0,LUX     
4051,6/28/24,3:00:22,0,LUX     
4052,6/28/24,3:10:22,0,LUX     
4053,6/28/24,3:20:22,0,LUX     
4054,6/28/24,3:30:22,0,LUX     
4055,6/28/24,3:40:22,0,LUX     
4056,6/28/24,3:50:22,0,LUX     
4057,6/28/24,4:00:22,0,LUX     
4058,6/28/24,4:10:22,0,LUX     
4059,6/28/24,4:20:22,0,LUX     
4060,6/28/24,4:30:22,0,LUX     
4061,6/28/24,4:40:22,0,LUX     
4062,6/28/24,4:50:22,0,LUX     
4063,6/28/24,5:00:22,0,LUX     
4064,6/28/24,5:10:22,0,LUX     
4065,6/28/24,5:20:22,0,LUX     
4066,6/28/24,5:30:22,0,LUX     
4067,6/28/24,5:40:22,0,LUX     
4068,6/28/24,5:50:22,0,LUX     
4069,6/28/24,6:00:22,0,LUX     
4070,6/28/24,6:10:22,0,LUX     
4071,6/28/24,6:20:22,12,LUX     
4072,6/28/24,6:30:22,132,LUX     
4073,6/28/24,6:40:22,536,LUX     
4074,6/28/24,6:50:22,1191,LUX     
4075,6/28/24,7:00:22,2370,LUX     
4076,6/28/24,7:10:22,2550,LUX     
4077,6/28/24,7:20:22,3070,LUX     
4078,6/28/24,7:30:22,7130,LUX     
4079,6/28/24,7:40:22,11380,LUX     
4080,6/28/24,7:50:22,11410,LUX     
4081,6/28/24,8:00:22,9260,LUX     
4082,6/28/24,8:10:22,18530,LUX     
4083,6/28/24,8:20:22,17270,LUX     
4084,6/28/24,8:30:22,13550,LUX     
4085,6/28/24,8:40:22,26700,LUX     
4086,6/28/24,8:50:22,38300,LUX     
4087,6/28/24,9:00:22,10830,LUX     
4088,6/28/24,9:10:22,16880,LUX     
4089,6/28/24,9:20:22,33400,LUX     
4090,6/28/24,9:30:22,57600,LUX     
4091,6/28/24,9:40:22,15050,LUX     
4092,6/28/24,9:50:22,20900,LUX     
4093,6/28/24,10:00:22,19200,LUX     
4094,6/28/24,10:10:22,44700,LUX     
4095,6/28/24,10:20:22,19580,LUX     
4096,6/28/24,10:30:22,86700,LUX     
4097,6/28/24,10:40:22,23200,LUX     
4098,6/28/24,10:50:22,43900,LUX     
4099,6/28/24,11:00:22,16950,LUX     
4100,6/28/24,11:10:22,20300,LUX     
4101,6/28/24,11:20:22,99999,LUX     
4102,6/28/24,11:30:22,17740,LUX     
4103,6/28/24,11:40:22,30800,LUX     
4104,6/28/24,11:50:22,89000,LUX     
4105,6/28/24,12:00:22,83100,LUX     
4106,6/28/24,12:10:22,80000,LUX     
4107,6/28/24,12:20:22,90900,LUX     
4108,6/28/24,12:30:22,21300,LUX     
4109,6/28/24,12:40:22,15160,LUX     
4110,6/28/24,12:50:22,17780,LUX     
4111,6/28/24,13:00:22,23800,LUX     
4112,6/28/24,13:10:22,30600,LUX     
4113,6/28/24,13:20:22,23700,LUX     
4114,6/28/24,13:30:22,24900,LUX     
4115,6/28/24,13:40:22,23200,LUX     
4116,6/28/24,13:50:22,22400,LUX     
4117,6/28/24,14:00:22,21700,LUX     
4118,6/28/24,14:10:22,19400,LUX     
4119,6/28/24,14:20:22,19700,LUX     
4120,6/28/24,14:30:22,22200,LUX     
4121,6/28/24,14:40:22,23600,LUX     
4122,6/28/24,14:50:22,24900,LUX     
4123,6/28/24,15:00:22,18900,LUX     
4124,6/28/24,15:10:22,20300,LUX     
4125,6/28/24,15:20:22,20900,LUX     
4126,6/28/24,15:30:22,21700,LUX     
4127,6/28/24,15:40:22,20900,LUX     
4128,6/28/24,15:50:22,19900,LUX     
4129,6/28/24,16:00:22,21500,LUX     
4130,6/28/24,16:10:22,35500,LUX     
4131,6/28/24,16:20:22,17930,LUX     
4132,6/28/24,16:30:22,13010,LUX     
4133,6/28/24,16:40:22,23100,LUX     
4134,6/28/24,16:50:22,13190,LUX     
4135,6/28/24,17:00:22,7430,LUX     
4136,6/28/24,17:10:22,18130,LUX     
4137,6/28/24,17:20:22,4380,LUX     
4138,6/28/24,17:30:22,4120,LUX     
4139,6/28/24,17:40:22,6910,LUX     
4140,6/28/24,17:50:22,1544,LUX     
4141,6/28/24,18:00:22,2140,LUX     
4142,6/28/24,18:10:22,1800,LUX     
4143,6/28/24,18:20:22,1158,LUX     
4144,6/28/24,18:30:22,506,LUX     
4145,6/28/24,18:40:22,142,LUX     
4146,6/28/24,18:50:22,14,LUX     
4147,6/28/24,19:00:22,0,LUX     
4148,6/28/24,19:10:22,0,LUX     
4149,6/28/24,19:20:22,0,LUX     
4150,6/28/24,19:30:22,0,LUX     
4151,6/28/24,19:40:22,0,LUX     
4152,6/28/24,19:50:22,0,LUX     
4153,6/28/24,20:00:22,0,LUX     
4154,6/28/24,20:10:22,0,LUX     
4155,6/28/24,20:20:22,0,LUX     
4156,6/28/24,20:30:22,0,LUX     
4157,6/28/24,20:40:22,0,LUX     
4158,6/28/24,20:50:22,0,LUX     
4159,6/28/24,21:00:22,0,LUX     
4160,6/28/24,21:10:22,0,LUX     
4161,6/28/24,21:20:22,0,LUX     
4162,6/28/24,21:30:22,0,LUX     
4163,6/28/24,21:40:22,0,LUX     
4164,6/28/24,21:50:22,0,LUX     
4165,6/28/24,22:00:22,0,LUX     
4166,6/28/24,22:10:22,0,LUX     
4167,6/28/24,22:20:22,0,LUX     
4168,6/28/24,22:30:22,0,LUX     
4169,6/28/24,22:40:22,0,LUX     
4170,6/28/24,22:50:22,0,LUX     
4171,6/28/24,23:00:22,0,LUX     
4172,6/28/24,23:10:22,0,LUX     
4173,6/28/24,23:20:22,0,LUX     
4174,6/28/24,23:30:22,0,LUX     
4175,6/28/24,23:40:22,0,LUX     
4176,6/28/24,23:50:22,0,LUX     
4177,6/29/24,0:00:22,0,LUX     
4178,6/29/24,0:10:22,0,LUX     
4179,6/29/24,0:20:22,0,LUX     
4180,6/29/24,0:30:22,0,LUX     
4181,6/29/24,0:40:22,0,LUX     
4182,6/29/24,0:50:22,0,LUX     
4183,6/29/24,1:00:22,0,LUX     
4184,6/29/24,1:10:22,0,LUX     
4185,6/29/24,1:20:22,0,LUX     
4186,6/29/24,1:30:22,0,LUX     
4187,6/29/24,1:40:22,0,LUX     
4188,6/29/24,1:50:22,0,LUX     
4189,6/29/24,2:00:22,0,LUX     
4190,6/29/24,2:10:22,0,LUX     
4191,6/29/24,2:20:22,0,LUX     
4192,6/29/24,2:30:22,0,LUX     
4193,6/29/24,2:40:22,0,LUX     
4194,6/29/24,2:50:22,0,LUX     
4195,6/29/24,3:00:22,0,LUX     
4196,6/29/24,3:10:22,0,LUX     
4197,6/29/24,3:20:22,0,LUX     
4198,6/29/24,3:30:22,0,LUX     
4199,6/29/24,3:40:22,0,LUX     
4200,6/29/24,3:50:22,0,LUX     
4201,6/29/24,4:00:22,0,LUX     
4202,6/29/24,4:10:22,0,LUX     
4203,6/29/24,4:20:22,0,LUX     
4204,6/29/24,4:30:22,0,LUX     
4205,6/29/24,4:40:22,0,LUX     
4206,6/29/24,4:50:22,0,LUX     
4207,6/29/24,5:00:22,0,LUX     
4208,6/29/24,5:10:22,0,LUX     
4209,6/29/24,5:20:22,0,LUX     
4210,6/29/24,5:30:22,0,LUX     
4211,6/29/24,5:40:22,0,LUX     
4212,6/29/24,5:50:22,0,LUX     
4213,6/29/24,6:00:22,0,LUX     
4214,6/29/24,6:10:22,0,LUX     
4215,6/29/24,6:20:22,17,LUX     
4216,6/29/24,6:30:22,142,LUX     
4217,6/29/24,6:40:22,481,LUX     
4218,6/29/24,6:50:22,975,LUX     
4219,6/29/24,7:00:22,1392,LUX     
4220,6/29/24,7:10:22,2130,LUX     
4221,6/29/24,7:20:22,2910,LUX     
4222,6/29/24,7:30:22,2820,LUX     
4223,6/29/24,7:40:22,4480,LUX     
4224,6/29/24,7:50:22,8910,LUX     
4225,6/29/24,8:00:22,8920,LUX     
4226,6/29/24,8:10:22,9810,LUX     
4227,6/29/24,8:20:22,8990,LUX     
4228,6/29/24,8:30:22,7620,LUX     
4229,6/29/24,8:40:22,8500,LUX     
4230,6/29/24,8:50:22,11590,LUX     
4231,6/29/24,9:00:22,15160,LUX     
4232,6/29/24,9:10:22,20600,LUX     
4233,6/29/24,9:20:22,16490,LUX     
4234,6/29/24,9:30:22,49100,LUX     
4235,6/29/24,9:40:22,72500,LUX     
4236,6/29/24,9:50:22,16220,LUX     
4237,6/29/24,10:00:22,69600,LUX     
4238,6/29/24,10:10:22,60200,LUX     
4239,6/29/24,10:20:22,33600,LUX     
4240,6/29/24,10:30:22,90200,LUX     
4241,6/29/24,10:40:22,32900,LUX     
4242,6/29/24,10:50:22,87100,LUX     
4243,6/29/24,11:00:22,85800,LUX     
4244,6/29/24,11:10:22,29500,LUX     
4245,6/29/24,11:20:22,78600,LUX     
4246,6/29/24,11:30:22,82500,LUX     
4247,6/29/24,11:40:22,86100,LUX     
4248,6/29/24,11:50:22,69000,LUX     
4249,6/29/24,12:00:22,90500,LUX     
4250,6/29/24,12:10:22,90700,LUX     
4251,6/29/24,12:20:22,91400,LUX     
4252,6/29/24,12:30:22,92700,LUX     
4253,6/29/24,12:40:22,91100,LUX     
4254,6/29/24,12:50:22,93000,LUX     
4255,6/29/24,13:00:22,47600,LUX     
4256,6/29/24,13:10:22,16520,LUX     
4257,6/29/24,13:20:22,14050,LUX     
4258,6/29/24,13:30:22,10270,LUX     
4259,6/29/24,13:40:22,10370,LUX     
4260,6/29/24,13:50:22,17040,LUX     
4261,6/29/24,14:00:22,10170,LUX     
4262,6/29/24,14:10:22,16450,LUX     
4263,6/29/24,14:20:22,9700,LUX     
4264,6/29/24,14:30:22,9120,LUX     
4265,6/29/24,14:40:22,8590,LUX     
4266,6/29/24,14:50:22,8620,LUX     
4267,6/29/24,15:00:22,8990,LUX     
4268,6/29/24,15:10:22,9450,LUX     
4269,6/29/24,15:20:22,9320,LUX     
4270,6/29/24,15:30:22,11590,LUX     
4271,6/29/24,15:40:22,33900,LUX     
4272,6/29/24,15:50:22,11910,LUX     
4273,6/29/24,16:00:22,36400,LUX     
4274,6/29/24,16:10:22,24400,LUX     
4275,6/29/24,16:20:22,23500,LUX     
4276,6/29/24,16:30:22,39900,LUX     
4277,6/29/24,16:40:22,13930,LUX     
4278,6/29/24,16:50:22,13850,LUX     
4279,6/29/24,17:00:22,18120,LUX     
4280,6/29/24,17:10:22,6670,LUX     
4281,6/29/24,17:20:22,5440,LUX     
4282,6/29/24,17:30:22,5780,LUX     
4283,6/29/24,17:40:22,4320,LUX     
4284,6/29/24,17:50:22,3990,LUX     
4285,6/29/24,18:00:22,3220,LUX     
4286,6/29/24,18:10:22,1800,LUX     
4287,6/29/24,18:20:22,1330,LUX     
4288,6/29/24,18:30:22,581,LUX     
4289,6/29/24,18:40:22,111,LUX     
4290,6/29/24,18:50:22,12,LUX     
4291,6/29/24,19:00:22,0,LUX     
4292,6/29/24,19:10:22,0,LUX     
4293,6/29/24,19:20:22,0,LUX     
4294,6/29/24,19:30:22,0,LUX     
4295,6/29/24,19:40:22,0,LUX     
4296,6/29/24,19:50:22,0,LUX     
4297,6/29/24,20:00:22,0,LUX     
4298,6/29/24,20:10:22,0,LUX     
4299,6/29/24,20:20:22,0,LUX     
4300,6/29/24,20:30:22,0,LUX     
4301,6/29/24,20:40:22,0,LUX     
4302,6/29/24,20:50:22,0,LUX     
4303,6/29/24,21:00:22,0,LUX     
4304,6/29/24,21:10:22,0,LUX     
4305,6/29/24,21:20:22,0,LUX     
4306,6/29/24,21:30:22,0,LUX     
4307,6/29/24,21:40:22,0,LUX     
4308,6/29/24,21:50:22,0,LUX     
4309,6/29/24,22:00:22,0,LUX     
4310,6/29/24,22:10:22,0,LUX     
4311,6/29/24,22:20:22,0,LUX     
4312,6/29/24,22:30:22,0,LUX     
4313,6/29/24,22:40:22,0,LUX     
4314,6/29/24,22:50:22,0,LUX     
4315,6/29/24,23:00:22,0,LUX     
4316,6/29/24,23:10:22,0,LUX     
4317,6/29/24,23:20:22,0,LUX     
4318,6/29/24,23:30:22,0,LUX     
4319,6/29/24,23:40:22,0,LUX     
4320,6/29/24,23:50:22,0,LUX     
4321,6/30/24,0:00:22,0,LUX     
4322,6/30/24,0:10:22,0,LUX     
4323,6/30/24,0:20:22,0,LUX     
4324,6/30/24,0:30:22,0,LUX     
4325,6/30/24,0:40:22,0,LUX     
4326,6/30/24,0:50:22,0,LUX     
4327,6/30/24,1:00:22,0,LUX     
4328,6/30/24,1:10:22,0,LUX     
4329,6/30/24,1:20:22,0,LUX     
4330,6/30/24,1:30:22,0,LUX     
4331,6/30/24,1:40:22,0,LUX     
4332,6/30/24,1:50:22,0,LUX     
4333,6/30/24,2:00:22,0,LUX     
4334,6/30/24,2:10:22,0,LUX     
4335,6/30/24,2:20:22,0,LUX     
4336,6/30/24,2:30:22,0,LUX     
4337,6/30/24,2:40:22,0,LUX     
4338,6/30/24,2:50:22,0,LUX     
4339,6/30/24,3:00:22,0,LUX     
4340,6/30/24,3:10:22,0,LUX     
4341,6/30/24,3:20:22,0,LUX     
4342,6/30/24,3:30:22,0,LUX     
4343,6/30/24,3:40:22,0,LUX     
4344,6/30/24,3:50:22,0,LUX     
4345,6/30/24,4:00:22,0,LUX     
4346,6/30/24,4:10:22,0,LUX     
4347,6/30/24,4:20:22,0,LUX     
4348,6/30/24,4:30:22,0,LUX     
4349,6/30/24,4:40:22,0,LUX     
4350,6/30/24,4:50:22,0,LUX     
4351,6/30/24,5:00:22,0,LUX     
4352,6/30/24,5:10:22,0,LUX     
4353,6/30/24,5:20:22,0,LUX     
4354,6/30/24,5:30:22,0,LUX     
4355,6/30/24,5:40:22,0,LUX     
4356,6/30/24,5:50:22,0,LUX     
4357,6/30/24,6:00:22,0,LUX     
4358,6/30/24,6:10:22,0,LUX     
4359,6/30/24,6:20:22,5,LUX     
4360,6/30/24,6:30:22,55,LUX     
4361,6/30/24,6:40:22,199,LUX     
4362,6/30/24,6:50:22,404,LUX     
4363,6/30/24,7:00:22,808,LUX     
4364,6/30/24,7:10:22,1238,LUX     
4365,6/30/24,7:20:22,1018,LUX     
4366,6/30/24,7:30:22,1078,LUX     
4367,6/30/24,7:40:22,2390,LUX     
4368,6/30/24,7:50:22,2600,LUX     
4369,6/30/24,8:00:22,3660,LUX     
4370,6/30/24,8:10:22,6050,LUX     
4371,6/30/24,8:20:22,5910,LUX     
4372,6/30/24,8:30:22,5680,LUX     
4373,6/30/24,8:40:22,6840,LUX     
4374,6/30/24,8:50:22,8240,LUX     
4375,6/30/24,9:00:22,7220,LUX     
4376,6/30/24,9:10:22,8610,LUX     
4377,6/30/24,9:20:22,10670,LUX     
4378,6/30/24,9:30:22,11120,LUX     
4379,6/30/24,9:40:22,9410,LUX     
4380,6/30/24,9:50:22,7100,LUX     
4381,6/30/24,10:00:22,7650,LUX     
4382,6/30/24,10:10:22,8240,LUX     
4383,6/30/24,10:20:22,10940,LUX     
